candidate_id,cation_charge,anion_charge,generation_status,temperature_point_count_x,expected_temperature_point_count,temperature_grid_complete,candidate_type,cation_smiles,anion_smiles,il_smiles,canonical_il_key,canonical_cation_smiles,canonical_anion_smiles,cation_identity_key,anion_identity_key,cation_support_count,anion_support_count,conductivity_worst,conductivity_worst_temperature_K,viscosity_worst,viscosity_worst_temperature_K,transport_favorability_worst,transport_favorability_worst_temperature_K,volumetric_heat_capacity_worst,volumetric_heat_capacity_worst_temperature_K,thermal_diffusivity_worst,thermal_diffusivity_worst_temperature_K,thermal_timescale_worst,thermal_timescale_worst_temperature_K,surface_tension_reference_envelope_deviation_worst,surface_tension_reference_envelope_deviation_worst_temperature_K,density_range,ElectricalConductivity_mean,ElectricalConductivity_slope,ElectricalConductivity_relative_change,ElectricalConductivity_coefficient_of_variation,Viscosity_mean,Viscosity_slope,Viscosity_relative_change,Viscosity_coefficient_of_variation,transport_favorability_mean,transport_favorability_slope,transport_favorability_relative_change,transport_favorability_coefficient_of_variation,volumetric_heat_capacity_mean,volumetric_heat_capacity_slope,volumetric_heat_capacity_relative_change,volumetric_heat_capacity_coefficient_of_variation,thermal_diffusivity_mean,thermal_diffusivity_slope,thermal_diffusivity_relative_change,thermal_diffusivity_coefficient_of_variation,simplified_thermal_diffusion_timescale_mean,simplified_thermal_diffusion_timescale_slope,simplified_thermal_diffusion_timescale_relative_change,simplified_thermal_diffusion_timescale_coefficient_of_variation,surface_tension_reference_envelope_deviation_mean,surface_tension_reference_envelope_deviation_slope,surface_tension_reference_envelope_deviation_relative_change,surface_tension_reference_envelope_deviation_coefficient_of_variation,Density_mean,Density_slope,Density_relative_change,Density_coefficient_of_variation,curve_warning_count,severe_curve_failure_count,temperature_point_count_y,low_temperature_K,reference_temperature_K,high_temperature_K,electrolyte_resistance_ohm_at_low_temperature,electrolyte_resistance_ohm_at_reference_temperature,electrolyte_resistance_ohm_at_high_temperature,low_temperature_resistance_ratio_to_reference,high_temperature_resistance_ratio_to_reference,high_to_low_temperature_resistance_ratio,low_temperature_resistance_retention_pct,high_temperature_resistance_retention_pct,low_temperature_conductivity_retention_pct,high_temperature_conductivity_retention_pct,electrolyte_resistance_ohm_worst,electrolyte_resistance_worst_temperature_K,joule_heating_power_W_worst,joule_heating_worst_temperature_K,steady_state_temperature_rise_K_worst,steady_state_temperature_rise_worst_temperature_K,transient_temperature_rise_K_worst,transient_temperature_rise_worst_temperature_K,reference_cell_exceedance_index_worst,reference_cell_exceedance_band_worst,reference_cell_exceedance_index_worst_temperature_K,reference_cell_exceedance_component_worst,reference_cell_exceedance_index_at_band_worst,reference_cell_exceedance_band_worst_temperature_K,reference_cell_exceedance_band_component_worst,scenario_interpretation,AD_status,AD_reason,descriptor_knn_distance,descriptor_distance_percentile,pass_structure,pass_inference,pass_curve_quality,pass_AD,pass_conductivity,pass_viscosity,pass_heat_capacity,pass_thermal_diffusivity,pass_surface_tension_reference_envelope,final_feasible,failure_reasons,Pareto_rank,domination_count,dominated_set_size,utopia_distance,utopia_rank_one_order,utopia_normalized_conductivity_worst,utopia_normalized_volumetric_heat_capacity_worst,utopia_normalized_thermal_diffusivity_worst,utopia_normalized_viscosity_worst,recommendation_class,main_advantage,main_limitation,downstream_priority,uncertainty_status,formal_shortlist_selected,formal_shortlist_order,formal_shortlist_rule
UPR-0581,1,-1,retained,12,12,True,unseen_pair_recombination,CCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,LSFWFJFDPRFPBK-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,CCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,LSFWFJFDPRFPBK-UHFFFAOYSA-N,KDCFMDHINPOTEA-UHFFFAOYSA-N,12,6,0.4703101217746734,298.15,0.0424629375338554,298.15,1.6936005433541244,338.15,1987700.5882283424,298.15,7.962069512115582e-08,353.15,12.55954872634982,353.15,0.3270997658714027,298.15,38.34375,1.1451696331302326,0.0263205753964977,3.1206869860944715,0.3989027598601923,0.0171870290845011,-0.0005923543695256,-0.8562486368889825,0.6396126812355745,1.7593013931154748,-0.0025963629144736,-0.0227140928511136,0.040074109163761,2023007.2085662868,1515.8477672183722,0.0407297469018039,0.0130219570646823,8.414474466324207e-08,-1.5968331194746055e-10,-0.0974867116612184,0.0327993579996663,11.897143209632096,0.0226565205117244,0.1080169266434384,0.0329680019875914,0.20848411735647,-0.0061288612521813,-1.0,0.5228279860771418,976.196517944336,-0.7026324078753263,-0.0385185127051053,0.0124238867898087,0,0,12,298.15,298.15,353.15,0.0212625659900022,0.0212625659900022,0.005159956595042,1.0,0.2426779814566273,0.2426779814566273,100.0,24.26779814566273,100.0,412.0686986094472,0.0212625659900022,298.15,0.0850502639600091,298.15,0.430101438190663,298.15,0.4290018086908276,298.15,0.3798752357331018,within_reference_envelope,348.15,none,0.3798752357331018,348.15,none,conditional_liquid_phase_not_verified,in_domain,descriptor_distance=in_domain,2.748975774241685,0.3413705583756345,True,True,True,True,True,True,True,True,True,True,,1,0,4,0.5455516937026984,1,0.5271279737577376,0.19825752705076172,0.8016014415666968,0.4663843444145442,balanced,thermal_diffusivity_worst,volumetric_heat_capacity_worst,balanced thermophysical qualification,not_available,True,1,Pareto_rank_1_then_robust_q05_q95_utopia_distance_then_AD_distance_then_cation_support_desc_then_anion_support_desc_then_identity_key
UPR-0209,1,-1,retained,12,12,True,unseen_pair_recombination,CCCCCC[n+]1ccccc1,N#C[C-](C#N)C#N,CCCCCC[n+]1ccccc1.N#C[C-](C#N)C#N,AMKUSFIBHAUBIJ-UHFFFAOYSA-N||CXERBOODJDWFQL-UHFFFAOYSA-N,CCCCCC[n+]1ccccc1,N#C[C-](C#N)C#N,AMKUSFIBHAUBIJ-UHFFFAOYSA-N,CXERBOODJDWFQL-UHFFFAOYSA-N,7,8,0.3501098752021789,298.15,0.0498433411121368,298.15,1.1944788495053065,298.15,2093121.7139468929,298.15,7.954059787232517e-08,353.15,12.572196170880598,353.15,0.8292950070103674,298.15,30.9510498046875,1.0546242569883664,0.0288972857323559,4.510389489448948,0.475281450434869,0.0203022315787771,-0.0006989554378327,-0.856341948859918,0.6372161717505187,1.2981567185734202,0.0022817203444123,0.1475335957807872,0.0349094321259745,2106552.596810283,331.55184026950525,0.007325557388389,0.0031957645541871,8.161167204970068e-08,-8.350738948151264e-11,-0.0529732084851813,0.0177054034357293,12.256981845334622,0.0125205995662566,0.0559363356557713,0.0176623104487592,0.7544177220019446,-0.0031876924292447,-0.2391442185763058,0.0759186363280574,1000.9658253987632,-0.5674510609019913,-0.0304436585917146,0.0097863489323907,0,0,12,298.15,298.15,353.15,0.0285624619820428,0.0285624619820428,0.0051833835043299,1.0,0.1814753751825993,0.1814753751825993,100.0,18.14753751825993,100.0,551.0389489448949,0.0285624619820428,298.15,0.1142498479281713,298.15,0.5777480604433763,298.15,0.5757532224702505,298.15,0.3864970105486909,within_reference_envelope,348.15,none,0.3864970105486909,348.15,none,conditional_liquid_phase_not_verified,in_domain,descriptor_distance=in_domain,3.77834340397346,0.4898477157360406,True,True,True,True,True,True,True,True,True,True,,1,0,12,0.5471549545075288,2,0.3205191070245844,0.46417465654414863,0.7976247536537608,0.3614427558733724,thermal_robust,thermal_diffusivity_worst,conductivity_worst,thermal-property and phase-window qualification,not_available,True,2,Pareto_rank_1_then_robust_q05_q95_utopia_distance_then_AD_distance_then_cation_support_desc_then_anion_support_desc_then_identity_key
UPR-0024,1,-1,retained,12,12,True,unseen_pair_recombination,CC[N+](C)(C)CCOC,N#C[B-](C#N)(C#N)C#N,CC[N+](C)(C)CCOC.N#C[B-](C#N)(C#N)C#N,KIJWMNYEVKNAGY-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,CC[N+](C)(C)CCOC,N#C[B-](C#N)(C#N)C#N,KIJWMNYEVKNAGY-UHFFFAOYSA-N,KDCFMDHINPOTEA-UHFFFAOYSA-N,5,6,0.8047230839729309,298.15,0.0314063802361488,298.15,2.7803648547707005,353.15,2204373.742057524,298.15,6.298233710326331e-08,353.15,15.877467334380432,353.15,0.4687706553613787,323.15,23.4005126953125,1.8911179552475608,0.0419761036242637,2.82414712140489,0.3834694108977312,0.0129618503075713,-0.0004314933854669,-0.8418214937846566,0.618943927435742,2.871245427396998,-0.0018713473470477,-0.0250520442256359,0.014927558077249,2270352.071772559,3085.280886321818,0.0741611478154033,0.023811475688282,6.988041289986738e-08,-2.6652318010543247e-10,-0.1864783740003254,0.0658946281695976,14.372328124779038,0.0547324399867641,0.229223622385178,0.0657463324434156,0.3140114267912349,-0.0018776510990363,-0.6830851686000291,0.3449529066797124,1047.72514851888,-0.4043283742624562,-0.0220109606424775,0.0069668668104185,1,0,12,298.15,298.15,353.15,0.0124266349495404,0.0124266349495404,0.0032495180114763,1.0,0.2614962155620797,0.2614962155620797,100.0,26.14962155620797,100.0,382.414712140489,0.0124266349495404,298.15,0.0497065397981618,298.15,0.2514452841542862,298.15,0.2502874407808255,298.15,0.238694909949403,within_reference_envelope,353.15,none,0.238694909949403,353.15,none,conditional_liquid_phase_not_verified,borderline,descriptor_distance=borderline,8.716306378729133,0.9200507614213198,True,True,True,True,True,True,True,True,True,True,,1,0,0,0.549273695385489,3,1.0,0.7447998136353228,0.0,0.6235969784271684,exploratory,conductivity_worst,thermal_diffusivity_worst,AD-focused qualification before broader testing,not_available,True,3,Pareto_rank_1_then_robust_q05_q95_utopia_distance_then_AD_distance_then_cation_support_desc_then_anion_support_desc_then_identity_key
UPR-0393,1,-1,retained,12,12,True,unseen_pair_recombination,CCCC[n+]1ccn(C)c1C,N#C[B-](C#N)(C#N)C#N,CCCC[n+]1ccn(C)c1C.N#C[B-](C#N)(C#N)C#N,XUAXVBUVQVRIIQ-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,CCCC[n+]1ccn(C)c1C,N#C[B-](C#N)(C#N)C#N,XUAXVBUVQVRIIQ-UHFFFAOYSA-N,KDCFMDHINPOTEA-UHFFFAOYSA-N,9,6,0.5942276120185852,298.15,0.0385915860533714,298.15,2.182763568794829,298.15,1919996.7745177469,298.15,8.22803128673855e-08,353.15,12.153575565661017,353.15,0.5811452901945787,298.15,38.61944580078125,1.5450058827797573,0.0385854085425396,3.61556760454527,0.4340777366266972,0.0157763629686086,-0.000535930580479,-0.851124008745723,0.6300955773664362,2.2498170368597457,0.0009593880133793,0.0575294191844001,0.0176933779462438,1953673.369310552,1430.1367632209067,0.0393865554830796,0.0126956698253018,8.711799157821233e-08,-1.7292436522548904e-10,-0.1012679750449814,0.0342954664628916,11.492255128996437,0.0228794246695967,0.1126787209458233,0.034444425348375,0.4517696606525282,-0.006815797134899,-0.6589128384948423,0.2708640535986948,983.745839436849,-0.710345587030155,-0.0384943087537516,0.0124657663610223,1,0,12,298.15,298.15,353.15,0.0168285683764005,0.0168285683764005,0.0036460452577551,1.0,0.216658076682753,0.216658076682753,100.0,21.66580766827531,100.0,461.55676045452697,0.0168285683764005,298.15,0.0673142735056023,298.15,0.3404008575904501,298.15,0.3396958694688174,298.15,0.2800296627734576,within_reference_envelope,343.15,none,0.2800296627734576,343.15,none,conditional_liquid_phase_not_verified,in_domain,descriptor_distance=in_domain,2.812935078502271,0.3464467005076142,True,True,True,True,True,True,True,True,True,True,,1,0,0,0.5582923615821415,4,0.7401263074364456,0.027479576474309642,0.9336467976665466,0.5214308970663181,high_transport,thermal_diffusivity_worst,volumetric_heat_capacity_worst,transport and electrochemical-window qualification,not_available,True,4,Pareto_rank_1_then_robust_q05_q95_utopia_distance_then_AD_distance_then_cation_support_desc_then_anion_support_desc_then_identity_key
UPR-0343,1,-1,retained,12,12,True,unseen_pair_recombination,CN1C=[N+](C=C1)C,CCC(=O)[O-],CN1C=[N+](C=C1)C.CCC(=O)[O-],HVVRUQBMAZRKPJ-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,Cn1cc[n+](C)c1,CCC(=O)[O-],HVVRUQBMAZRKPJ-UHFFFAOYSA-N,XBDQKXXYIPTUBI-UHFFFAOYSA-M,7,7,0.1414703279733657,298.15,0.0042465236037969,298.15,3.395841714151393,338.15,2105731.049482962,298.15,8.503565184527813e-08,353.15,11.759773439727304,353.15,0.0,298.15,34.65045166015625,0.3827098235487938,0.0107967882306425,4.313713323473686,0.4964143295388407,0.0025271926424465,-4.316726683189676e-05,-0.5976370000460688,0.3118964133461721,3.808818199727106,-0.02316789141198,-0.2436858074993324,0.1104163597991843,2144471.8652023566,1636.3746149481317,0.0466140560604243,0.013395802697957,8.964090743404285e-08,-1.6333587079183928e-10,-0.0957218122273707,0.0315874888604291,11.166771410437986,0.0203568386718579,0.105854385875598,0.031622934575581,0.0,0.0,,,1030.9578959147136,-0.6367338594023175,-0.0330449133942745,0.010661900091307,1,0,12,298.15,298.15,353.15,0.0706862007267183,0.0706862007267183,0.0133025995991272,1.0,0.1881923128186898,0.1881923128186898,100.0,18.819231281868987,100.0,531.3713323473686,0.0706862007267183,298.15,0.2827448029068732,298.15,1.428002848384493,298.15,1.4229382175990168,298.15,1.1040123258616008,elevated_reference_tail,333.15,electrical;thermal,1.1040123258616008,333.15,electrical;thermal,conditional_liquid_phase_not_verified,in_domain,descriptor_distance=in_domain,2.4785290717068658,0.3007614213197969,True,True,True,True,True,True,True,True,True,True,,1,0,0,0.5599186023083235,5,0.0,0.49598078921173466,1.0,1.0,thermal_robust,thermal_diffusivity_worst,conductivity_worst,thermal-property and phase-window qualification,not_available,True,5,Pareto_rank_1_then_robust_q05_q95_utopia_distance_then_AD_distance_then_cation_support_desc_then_anion_support_desc_then_identity_key
UPR-0550,1,-1,retained,12,12,True,unseen_pair_recombination,CCCC[n+]1ccn(CC)c1,N#C[B-](C#N)(C#N)C#N,CCCC[n+]1ccn(CC)c1.N#C[B-](C#N)(C#N)C#N,JYARJXBHOOZQQD-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,CCCC[n+]1ccn(CC)c1,N#C[B-](C#N)(C#N)C#N,JYARJXBHOOZQQD-UHFFFAOYSA-N,KDCFMDHINPOTEA-UHFFFAOYSA-N,6,6,0.6521591544151306,298.15,0.0387077145278453,298.15,2.1180534924899987,353.15,1908348.204176102,298.15,8.245588314650776e-08,353.15,12.127697404237344,353.15,0.6055601126343052,298.15,38.3114013671875,1.5407683104276657,0.0328753699372697,2.820521934320196,0.369065000883505,0.0160049991682171,-0.0005358350411109,-0.846905576841512,0.6199224165407572,2.232215101321723,-0.0045351279318905,-0.068431976049809,0.0399549445229818,1937841.438133006,1283.8562512268106,0.0359335198743512,0.0115284571006945,8.723023076233932e-08,-1.7038226033525472e-10,-0.1000655279189653,0.033745866587038,11.477038703142329,0.0224860573897429,0.1111920156670635,0.0338973671813944,0.4632139798948406,-0.007462631437322,-0.6879165534858374,0.2885284794513888,984.9803110758464,-0.7024512657752421,-0.0381493713194575,0.0123100298505469,0,0,12,298.15,298.15,353.15,0.0153336803329368,0.0153336803329368,0.0040135040700048,1.0,0.2617443420536035,0.2617443420536035,100.0,26.17443420536035,100.0,382.0521934320196,0.0153336803329368,298.15,0.0613347213317473,298.15,0.3101814324437697,298.15,0.3095625814341326,298.15,0.2948138736846484,within_reference_envelope,353.15,none,0.2948138736846484,353.15,none,conditional_liquid_phase_not_verified,borderline,descriptor_distance=in_domain;temperature_extrapolation,2.85355869157934,0.3515228426395939,True,True,True,True,True,True,True,True,True,True,,1,0,0,0.5611658797876932,6,0.8397032273176797,0.0,0.942363554072656,0.5197796721086456,exploratory,thermal_diffusivity_worst,volumetric_heat_capacity_worst,AD-focused qualification before broader testing,not_available,True,6,Pareto_rank_1_then_robust_q05_q95_utopia_distance_then_AD_distance_then_cation_support_desc_then_anion_support_desc_then_identity_key
UPR-0419,1,-1,retained,12,12,True,unseen_pair_recombination,CN1C=[NH+]C=C1,CCC(=O)[O-],CN1C=[NH+]C=C1.CCC(=O)[O-],MCTWTZJPVLRJOU-UHFFFAOYSA-O||XBDQKXXYIPTUBI-UHFFFAOYSA-M,Cn1cc[nH+]c1,CCC(=O)[O-],MCTWTZJPVLRJOU-UHFFFAOYSA-O,XBDQKXXYIPTUBI-UHFFFAOYSA-M,6,7,0.181777536869049,298.15,0.0054973023943603,298.15,2.8933466932693945,353.15,2402616.4626780967,298.15,6.90508395832849e-08,353.15,14.482083143882145,353.15,0.0541174447556011,298.15,46.23809814453125,0.3599988929927349,0.0073977965470794,2.2858490989831544,0.3578595106356944,0.0030995937704573,-6.145771659611142e-05,-0.655606746490829,0.3593952698339626,3.440086875080972,-0.0292905546438012,-0.3311523819759186,0.1520994069687055,2521435.699952032,5079.302435314027,0.1149636387650619,0.0350549949691261,7.616182951510848e-08,-2.3999704804031947e-10,-0.1589916144160078,0.0545759422201103,13.169711302784371,0.0419231530078184,0.1890487861254856,0.0554012287896054,0.0045097870629667,-0.0004162880365815,-1.0,3.316624790355399,1037.0824127197266,-0.8457877632621242,-0.0436921352368666,0.0141202624700528,14,0,12,298.15,298.15,353.15,0.055012297846262,0.055012297846262,0.0167421863235552,1.0,0.3043353391698548,0.3043353391698548,100.0,30.43353391698548,100.0,328.5849098983154,0.055012297846262,298.15,0.220049191385048,298.15,1.1114008828610775,298.15,1.103484368435047,298.15,1.2507895841487042,elevated_reference_tail,348.15,electrical;thermal,1.2507895841487042,348.15,electrical;thermal,conditional_liquid_phase_not_verified,in_domain,descriptor_distance=in_domain,3.345875846287677,0.4060913705583756,True,True,True,True,True,True,True,True,True,True,,1,0,0,0.6044958884141812,7,0.031177324047675144,1.0,0.2768266537609273,0.9919968575821903,thermal_robust,volumetric_heat_capacity_worst,conductivity_worst,thermal-property and phase-window qualification,not_available,True,7,Pareto_rank_1_then_robust_q05_q95_utopia_distance_then_AD_distance_then_cation_support_desc_then_anion_support_desc_then_identity_key
UPR-0558,1,-1,retained,12,12,True,unseen_pair_recombination,CCC[n+]1ccn(C)c1,O=C([O-])C(F)(F)F,CCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,WVDDUSFOSWWJJH-UHFFFAOYSA-N||DTQVDTLACAAQTR-UHFFFAOYSA-M,CCC[n+]1ccn(C)c1,O=C([O-])C(F)(F)F,WVDDUSFOSWWJJH-UHFFFAOYSA-N,DTQVDTLACAAQTR-UHFFFAOYSA-M,14,12,0.3106776475906372,298.15,0.0637454614043235,298.15,0.4272571907624822,338.15,2226125.0850864043,298.15,6.734710547032936e-08,303.15,14.848448096118442,303.15,0.0,298.15,49.4869384765625,0.7938484102487564,0.020283371126735,3.5986847280263285,0.4444350787159453,0.0260866708898295,-0.0009031895580668,-0.8578193741978377,0.639017696642445,0.5044002612950284,-0.0036758908179303,-0.2837163781059461,0.1428672933819619,2253961.025811564,682.7459473589665,0.0158469809232823,0.0059027479747668,7.039893537480931e-08,9.494655988070678e-11,0.0779349576194498,0.0239973134764556,14.212999885205482,-0.0192332450962729,-0.0723002413722289,0.0241660404371871,0.0,0.0,,,1252.9947306315105,-0.8949136800699278,-0.038781075192699,0.012354360120118,3,0,12,298.15,298.15,353.15,0.0321877034847915,0.0321877034847915,0.0069993281532491,1.0,0.2174534805366363,0.2174534805366363,100.0,21.74534805366364,100.0,459.8684728026329,0.0321877034847915,298.15,0.1287508139391662,298.15,0.6522946696591326,298.15,0.649103004239817,298.15,0.5266303207391564,within_reference_envelope,343.15,none,0.5266303207391564,343.15,none,conditional_liquid_phase_not_verified,in_domain,descriptor_distance=in_domain,3.1999604353529465,0.3870558375634518,True,True,True,True,True,True,True,True,True,True,,1,0,5,0.6982639877893215,8,0.25274014573376224,0.7996659959250838,0.19223924342213033,0.163769204274416,thermal_robust,volumetric_heat_capacity_worst,thermal_diffusivity_worst,thermal-property and phase-window qualification,not_available,True,8,Pareto_rank_1_then_robust_q05_q95_utopia_distance_then_AD_distance_then_cation_support_desc_then_anion_support_desc_then_identity_key
UPR-0093,1,-1,retained,12,12,True,unseen_pair_recombination,COCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,COCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,BYCVVPOEPZGGGL-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,COCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,BYCVVPOEPZGGGL-UHFFFAOYSA-N,KDCFMDHINPOTEA-UHFFFAOYSA-N,7,6,0.6968922019004822,298.15,0.0480870082974433,298.15,1.96735427365292,298.15,1909719.9678471475,298.15,6.688535948298275e-08,353.15,14.950955003156173,353.15,0.9636201031708702,313.15,50.0697021484375,1.6276236474514008,0.0374952879819002,2.926170153022889,0.3989293232904664,0.0181262762440988,-0.000690466396745,-0.8821455226568915,0.7134612299617124,2.1720331270471607,0.0071144565460502,0.1874494508246981,0.0569126595107649,1994173.6710415871,3463.377461181554,0.0956976064526644,0.0300602120856572,7.719073251858029e-08,-4.803861975034593e-10,-0.2885475854415923,0.1103517814555696,13.105728114214957,0.078727281473825,0.4055753828886666,0.1047299736809923,0.7765827546626921,-0.0083269615147372,-0.6544248113617722,0.264557603936262,1085.2652079264324,-0.9006896545836929,-0.0449579670284201,0.0144349828921491,17,0,12,298.15,298.15,353.15,0.0143494215787307,0.0143494215787307,0.0036548139839743,1.0,0.2547011364828563,0.2547011364828563,100.0,25.47011364828564,100.0,392.6170153022889,0.0143494215787307,298.15,0.0573976863149231,298.15,0.2901854084098557,298.15,0.2896049265508605,298.15,0.2684661207310067,within_reference_envelope,353.15,none,0.2684661207310067,353.15,none,conditional_liquid_phase_not_verified,in_domain,descriptor_distance=in_domain,7.0371847606944105,0.833756345177665,True,True,True,True,True,True,True,True,True,True,,1,0,0,0.7194388238417949,9,0.9165936207237754,0.0015570783831760674,0.1693143650582022,0.38641596413034446,high_transport,conductivity_worst,volumetric_heat_capacity_worst,transport and electrochemical-window qualification,not_available,False,,Pareto_rank_1_then_robust_q05_q95_utopia_distance_then_AD_distance_then_cation_support_desc_then_anion_support_desc_then_identity_key
UPR-0430,1,-1,retained,12,12,True,unseen_pair_recombination,CC[N+](C)(C)CCOC,CCC(=O)[O-],CC[N+](C)(C)CCOC.CCC(=O)[O-],KIJWMNYEVKNAGY-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,CC[N+](C)(C)CCOC,CCC(=O)[O-],KIJWMNYEVKNAGY-UHFFFAOYSA-N,XBDQKXXYIPTUBI-UHFFFAOYSA-M,5,7,0.1860637962818145,298.15,0.0405218750238418,298.15,0.8992852144810106,298.15,2119797.979381698,298.15,6.387823436321187e-08,353.15,15.654784606506132,353.15,0.0,298.15,38.5443115234375,0.5221250019967556,0.0142880977346346,4.275238837371154,0.4771872793577865,0.015191631624475,-0.0005442798652171,-0.8632631665267453,0.6838388735903573,1.0585819798335272,0.0008822738805568,0.2224046317811155,0.0559562032810507,2189013.5212364034,2984.855483529453,0.0777426091239681,0.0238006393126082,7.13489098498531e-08,-3.0640368170990997e-10,-0.2118154078244849,0.0746791602151462,14.09268854455459,0.0598227991703685,0.2687383259292608,0.0733818549852267,0.0,0.0,,,988.7974344889324,-0.7041757436899044,-0.0381942896721554,0.0123077487562441,5,0,12,298.15,298.15,353.15,0.0537450068193485,0.0537450068193485,0.0101881655933007,1.0,0.1895648767437299,0.1895648767437299,100.0,18.956487674373,100.0,527.5238837371155,0.0537450068193485,298.15,0.2149800272773942,298.15,1.087413632907004,298.15,1.083375493766279,298.15,0.7923485040924905,within_reference_envelope,338.15,none,0.7923485040924905,338.15,none,conditional_liquid_phase_not_verified,in_domain,descriptor_distance=in_domain,7.303881611496695,0.8527918781725888,True,True,True,True,True,True,True,True,True,True,,1,0,0,0.7681704252247853,10,0.03854485635354014,0.5314635977471246,0.020015877394005472,0.49398421494980477,high_transport,viscosity_worst,thermal_diffusivity_worst,transport and electrochemical-window qualification,not_available,False,,Pareto_rank_1_then_robust_q05_q95_utopia_distance_then_AD_distance_then_cation_support_desc_then_anion_support_desc_then_identity_key
