candidate_id,cation_charge,anion_charge,generation_status,temperature_point_count_x,expected_temperature_point_count,temperature_grid_complete,candidate_type,cation_smiles,anion_smiles,il_smiles,canonical_il_key,canonical_cation_smiles,canonical_anion_smiles,cation_identity_key,anion_identity_key,cation_support_count,anion_support_count,conductivity_worst,conductivity_worst_temperature_K,viscosity_worst,viscosity_worst_temperature_K,transport_favorability_worst,transport_favorability_worst_temperature_K,volumetric_heat_capacity_worst,volumetric_heat_capacity_worst_temperature_K,thermal_diffusivity_worst,thermal_diffusivity_worst_temperature_K,thermal_timescale_worst,thermal_timescale_worst_temperature_K,surface_tension_reference_envelope_deviation_worst,surface_tension_reference_envelope_deviation_worst_temperature_K,density_range,ElectricalConductivity_mean,ElectricalConductivity_slope,ElectricalConductivity_relative_change,ElectricalConductivity_coefficient_of_variation,Viscosity_mean,Viscosity_slope,Viscosity_relative_change,Viscosity_coefficient_of_variation,transport_favorability_mean,transport_favorability_slope,transport_favorability_relative_change,transport_favorability_coefficient_of_variation,volumetric_heat_capacity_mean,volumetric_heat_capacity_slope,volumetric_heat_capacity_relative_change,volumetric_heat_capacity_coefficient_of_variation,thermal_diffusivity_mean,thermal_diffusivity_slope,thermal_diffusivity_relative_change,thermal_diffusivity_coefficient_of_variation,simplified_thermal_diffusion_timescale_mean,simplified_thermal_diffusion_timescale_slope,simplified_thermal_diffusion_timescale_relative_change,simplified_thermal_diffusion_timescale_coefficient_of_variation,surface_tension_reference_envelope_deviation_mean,surface_tension_reference_envelope_deviation_slope,surface_tension_reference_envelope_deviation_relative_change,surface_tension_reference_envelope_deviation_coefficient_of_variation,Density_mean,Density_slope,Density_relative_change,Density_coefficient_of_variation,curve_warning_count,severe_curve_failure_count,temperature_point_count_y,low_temperature_K,reference_temperature_K,high_temperature_K,electrolyte_resistance_ohm_at_low_temperature,electrolyte_resistance_ohm_at_reference_temperature,electrolyte_resistance_ohm_at_high_temperature,low_temperature_resistance_ratio_to_reference,high_temperature_resistance_ratio_to_reference,high_to_low_temperature_resistance_ratio,low_temperature_resistance_retention_pct,high_temperature_resistance_retention_pct,low_temperature_conductivity_retention_pct,high_temperature_conductivity_retention_pct,electrolyte_resistance_ohm_worst,electrolyte_resistance_worst_temperature_K,joule_heating_power_W_worst,joule_heating_worst_temperature_K,steady_state_temperature_rise_K_worst,steady_state_temperature_rise_worst_temperature_K,transient_temperature_rise_K_worst,transient_temperature_rise_worst_temperature_K,reference_cell_exceedance_index_worst,reference_cell_exceedance_band_worst,reference_cell_exceedance_index_worst_temperature_K,reference_cell_exceedance_component_worst,reference_cell_exceedance_index_at_band_worst,reference_cell_exceedance_band_worst_temperature_K,reference_cell_exceedance_band_component_worst,scenario_interpretation,AD_status,AD_reason,descriptor_knn_distance,descriptor_distance_percentile,pass_structure,pass_inference,pass_curve_quality,pass_AD,pass_conductivity,pass_viscosity,pass_heat_capacity,pass_thermal_diffusivity,pass_surface_tension_reference_envelope,final_feasible,failure_reasons
UPR-0001,1,-1,retained,12,12,True,unseen_pair_recombination,CCCCCCCC[n+]1ccn(C)c1,CC(=O)[O-],CCCCCCCC[n+]1ccn(C)c1.CC(=O)[O-],WXMVWUBWIHZLMQ-UHFFFAOYSA-N||QTBSBXVTEAMEQO-UHFFFAOYSA-M,CCCCCCCC[n+]1ccn(C)c1,CC(=O)[O-],WXMVWUBWIHZLMQ-UHFFFAOYSA-N,QTBSBXVTEAMEQO-UHFFFAOYSA-M,21,18,0.0188488662242889,298.15,1.061450719833374,298.15,-7.106221034665291,298.15,2126534.32576241,298.15,6.891976909518164e-08,353.15,14.50962493241889,353.15,0.0410923828064839,308.15,34.62750244140625,0.0965473881612221,0.0035649972310016,10.501398500781889,0.6496075333322762,0.2991644491751988,-0.0151887825058473,-0.9562798198502848,1.000750760859954,-6.279929495323977,0.0259184935255953,0.2143618583573054,0.0725683720284258,2169459.429503516,1626.475541270539,0.042449812445183,0.0129546510273772,7.215668696575785e-08,-1.2078253238951915e-10,-0.0879595824713399,0.0289001709676213,13.870300390292316,0.0232040459785846,0.0964426365113103,0.028875251868676,0.0170658537444228,-0.0009094642821709,-1.0,1.0365645183520773,983.88596089681,-0.6449189299470073,-0.0345937342778134,0.0113177506596209,4,0,12,298.15,298.15,353.15,0.5305358890559617,0.5305358890559617,0.0461279460076002,1.0,0.0869459483498479,0.0869459483498479,100.0,8.69459483498479,100.0,1150.1398500781888,0.5305358890559617,298.15,2.122143556223847,298.15,10.742778188558908,298.15,10.701990775345031,298.15,6.7409583763591225,beyond_reference_tail,298.15,electrical;thermal,6.7409583763591225,298.15,electrical;thermal,conditional_liquid_phase_not_verified,in_domain,descriptor_distance=in_domain,2.6317564328456653,0.3210659898477157,True,True,True,True,False,False,True,True,True,False,conductivity;viscosity
UPR-0002,1,-1,retained,12,12,True,unseen_pair_recombination,C(C)[NH3+],FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C(C)[NH3+].FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,QUSNBJAOOMFDIB-UHFFFAOYSA-O||OXDZSRZJFHVGGS-UHFFFAOYSA-N,CC[NH3+],FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,QUSNBJAOOMFDIB-UHFFFAOYSA-O,OXDZSRZJFHVGGS-UHFFFAOYSA-N,7,14,0.3038045465946197,298.15,0.0763882249593734,298.15,0.310466862008447,298.15,2211068.863175356,298.15,4.105061854127117e-08,348.15,24.36016887284237,348.15,0.0,298.15,65.4505615234375,0.8611744965116183,0.0228888371816047,4.1208107052106895,0.4610631846691784,0.0275218057601401,-0.0010895207244251,-0.8928175329041634,0.7490932707115274,0.6206642328539475,0.0085267689019157,1.5723183886234622,0.2450800931231982,2270117.964777869,1761.7209196318609,0.0440949410301368,0.013638710922558,4.2208337248342326e-08,-6.26067727901218e-11,-0.0768698861736391,0.0267221890752689,23.708627850349217,0.03471811030632,0.0832709116757277,0.026249181548964,0.0,0.0,,,1514.5260009765625,-1.1980731670673064,-0.0424322479734775,0.0137757399138324,6,0,12,298.15,298.15,353.15,0.0329158997522952,0.0329158997522952,0.0064278688760749,1.0,0.1952815789465617,0.1952815789465617,100.0,19.52815789465618,100.0,512.0810705210689,0.0329158997522952,298.15,0.1316635990091808,298.15,0.6717032252154201,298.15,0.668413751945479,298.15,0.4798365507984456,within_reference_envelope,348.15,none,0.4798365507984456,348.15,none,conditional_liquid_phase_not_verified,out_of_domain,descriptor_distance=out_of_domain,16.577598631963184,0.9898477157360406,True,True,True,False,True,True,True,False,True,False,AD;thermal_diffusivity
UPR-0003,1,-1,retained,12,12,True,unseen_pair_recombination,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,PYVOHVLEZJMINC-UHFFFAOYSA-N||SLSPYQCCSCAKIB-UHFFFAOYSA-N,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,PYVOHVLEZJMINC-UHFFFAOYSA-N,SLSPYQCCSCAKIB-UHFFFAOYSA-N,22,6,0.0125973485410213,298.15,0.3762790858745575,298.15,-6.379310778012077,333.15,1717566.5889211353,298.15,7.481552059606753e-08,353.15,13.366210540711815,353.15,0.1785741203120473,313.15,38.37158203125,0.0348667483776807,0.0010716867353115,4.871215631769241,0.5484424395781456,0.1315302588045596,-0.0055265854236546,-0.9151683560472178,0.7907034248530734,-6.141096155892446,-0.0078431821157582,-0.0628346972502515,0.0301064226100232,1761948.0350626805,1670.83674962832,0.0535489557163195,0.0163750758393808,7.75218950988308e-08,-8.678524758944089e-11,-0.059894544881165,0.019698350189867,12.904625420432492,0.0145263192793664,0.0637104534975747,0.0198451330852855,0.1213924370048287,-0.0028968245347637,-0.7461712313592148,0.4393516376037515,1099.739501953125,-0.7046622322989542,-0.0342857741196396,0.0110612546932496,0,0,12,298.15,298.15,353.15,0.7938178393204378,0.7938178393204378,0.1352050221124696,1.0,0.1703224788047272,0.1703224788047272,100.0,17.03224788047273,100.0,587.1215631769242,0.7938178393204378,298.15,3.1752713572817512,298.15,16.10865834997372,298.15,16.09219334740217,298.15,12.563421212744274,beyond_reference_tail,328.15,electrical;thermal,12.563421212744274,328.15,electrical;thermal,conditional_liquid_phase_not_verified,in_domain,descriptor_distance=in_domain,4.665392786289543,0.6091370558375635,True,True,True,True,False,False,False,True,True,False,conductivity;viscosity;heat_capacity
UPR-0004,1,-1,retained,12,12,True,unseen_pair_recombination,C(C)[NH3+],Cc1ccc(S(=O)(=O)[O-])cc1,C(C)[NH3+].Cc1ccc(S(=O)(=O)[O-])cc1,QUSNBJAOOMFDIB-UHFFFAOYSA-O||JOXIMZWYDAKGHI-UHFFFAOYSA-M,CC[NH3+],Cc1ccc(S(=O)(=O)[O-])cc1,QUSNBJAOOMFDIB-UHFFFAOYSA-O,JOXIMZWYDAKGHI-UHFFFAOYSA-M,7,6,0.0102700227871537,298.15,6.343685150146484,298.15,-10.821621064133316,298.15,2880433.8385943645,318.15,5.5948205842791775e-08,353.15,17.873674140863223,353.15,1.7333487420179257,298.15,74.845458984375,0.2928469566783557,0.0143041301681497,75.19949991625386,0.8682976077009349,1.3548813213904698,-0.0850717777972455,-0.9833027396496246,1.3378133121560285,-7.577114231362615,0.0908778056987291,0.4613757620398462,0.2166800740097844,2900813.024426161,699.8334564327934,0.0108285390826262,0.0063584714075511,5.765392362020805e-08,-6.328403898284607e-11,-0.0554342404847651,0.0189927872671157,17.351144395882596,0.019073019953393,0.0586875396724257,0.0190316184985135,1.030952911083533,-0.0229481674858105,-0.7359388996662686,0.3869295124399728,1130.0001424153645,-1.3683668870192305,-0.0638731350490304,0.0210270672849172,23,0,12,298.15,298.15,353.15,0.9737076739993742,0.9737076739993742,0.0127783997935618,1.0,0.013123445706324,0.013123445706324,100.0,1.312344570632403,100.0,7619.949991625386,0.9737076739993742,298.15,3.8948306959974968,298.15,19.700258314468947,298.15,19.36681055042052,298.15,12.371873489747813,beyond_reference_tail,298.15,electrical;thermal,12.371873489747813,298.15,electrical;thermal,conditional_liquid_phase_not_verified,out_of_domain,descriptor_distance=out_of_domain,10.35439864123768,0.9581218274111676,True,True,True,False,False,False,True,False,False,False,AD;conductivity;viscosity;thermal_diffusivity;surface_tension_reference_envelope
UPR-0005,1,-1,retained,12,12,True,unseen_pair_recombination,C(C)[NH3+],[Cl-],C(C)[NH3+].[Cl-],QUSNBJAOOMFDIB-UHFFFAOYSA-O||VEXZGXHMUGYJMC-UHFFFAOYSA-M,CC[NH3+],[Cl-],QUSNBJAOOMFDIB-UHFFFAOYSA-O,VEXZGXHMUGYJMC-UHFFFAOYSA-M,7,28,0.5355989336967468,298.15,0.0552659071981906,298.15,1.270638660569786,353.15,3846563.324798207,298.15,4.6555661108824746e-08,353.15,21.47966490396261,353.15,4.167313951529521,343.15,30.223388671875,1.5815481146176655,0.0439596818877266,4.495074427497694,0.4832350888004231,0.0234695104106018,-0.0007509870396054,-0.8285644356117763,0.5931684722343287,1.4298571293808864,-0.0032127996958156,-0.1267905808154459,0.0453312310199585,3970796.4285931513,5315.038555026407,0.0695901187417284,0.0232450205620604,4.90467679675044e-08,-9.27966953769668e-11,-0.0934997514350036,0.0327444003960173,20.41063039337468,0.0386810148475881,0.1031436578015451,0.032819462171643,3.633763437837939,0.0240445431629826,0.3973420298457249,0.1185071889765207,1124.6604715983074,-0.537795444301789,-0.0265439876083029,0.0082823218926168,0,0,12,298.15,298.15,353.15,0.0186706869092871,0.0186706869092871,0.0033977131985433,1.0,0.1819811566147199,0.1819811566147199,100.0,18.198115661471988,100.0,549.5074427497693,0.0186706869092871,298.15,0.0746827476371485,298.15,0.3771941823706543,298.15,0.360003641889878,298.15,0.2574406272867732,within_reference_envelope,338.15,none,0.2574406272867732,338.15,none,conditional_liquid_phase_not_verified,out_of_domain,descriptor_distance=out_of_domain,31.67038920159808,0.9974619289340102,True,True,True,False,True,True,True,False,False,False,AD;thermal_diffusivity;surface_tension_reference_envelope
UPR-0006,1,-1,retained,12,12,True,unseen_pair_recombination,CCCCCC[n+]1ccn(CCC#N)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCCC[n+]1ccn(CCC#N)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,IDRFNBZFUVYEJX-UHFFFAOYSA-N||OXDZSRZJFHVGGS-UHFFFAOYSA-N,CCCCCC[n+]1ccn(CCC#N)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,IDRFNBZFUVYEJX-UHFFFAOYSA-N,OXDZSRZJFHVGGS-UHFFFAOYSA-N,6,14,0.0129605382680892,298.15,0.6981437802314758,298.15,-6.769291644998884,298.15,1949479.381482117,298.15,4.7438739691887446e-08,353.15,21.07981802414981,353.15,0.2969140024682522,353.15,54.223388671875,0.1538867716056604,0.0063706033544002,26.54575880666911,0.7238094351767662,0.198745483222107,-0.0101006560157854,-0.952676721897182,1.000577392045824,-5.083432887916195,0.044774372549073,0.3808322485380079,0.1602872493022721,1993705.0247702645,1783.285433369314,0.0495657359765372,0.01549038575266,5.164894175302036e-08,-1.5536016224899863e-10,-0.1486572427196,0.0519505041760091,19.414077258300026,0.0585890366261569,0.1746150318991178,0.0521985002431214,0.1335884130939476,0.0063169930435596,,0.8317490339210273,1523.8102925618489,-0.9702053683621008,-0.0349086461294137,0.0110297769305231,9,0,12,298.15,298.15,353.15,0.7715728925102986,0.7715728925102986,0.0280105876888565,1.0,0.0363032293653094,0.0363032293653094,100.0,3.63032293653094,100.0,2754.5758806669114,0.7715728925102986,298.15,3.0862915700411944,298.15,15.71556987118574,298.15,15.678299491093824,298.15,9.833427783398225,beyond_reference_tail,298.15,electrical;thermal,9.833427783398225,298.15,electrical;thermal,conditional_liquid_phase_not_verified,in_domain,descriptor_distance=in_domain,4.544073358082232,0.5913705583756346,True,True,True,True,False,False,True,False,True,False,conductivity;viscosity;thermal_diffusivity
UPR-0007,1,-1,retained,12,12,True,unseen_pair_recombination,CCCC[P+](CCCC)(CCCC)CCCC,[Br-],CCCC[P+](CCCC)(CCCC)CCCC.[Br-],BJQWBACJIAKDTJ-UHFFFAOYSA-N||CPELXLSAUQHCOX-UHFFFAOYSA-M,CCCC[P+](CCCC)(CCCC)CCCC,[Br-],BJQWBACJIAKDTJ-UHFFFAOYSA-N,CPELXLSAUQHCOX-UHFFFAOYSA-M,9,38,0.0019485781667754,298.15,1.6881153583526611,298.15,-10.270990376236648,303.15,1387918.990049667,298.15,1.0682530634994928e-07,353.15,9.361077764889322,353.15,0.0688263158658263,343.15,66.42376708984375,0.014281285276714,0.0006553505675157,19.607280406405525,0.8378880086632279,0.4503050856292248,-0.0241970710404269,-0.9606965919206764,1.0754928122970284,-9.35896840890064,0.0327011497439622,0.1702822858207193,0.0610125084400317,1407099.7412054045,850.4638047348806,0.0341005795359791,0.0105898422139251,1.0975862127431626e-07,-1.0871780582130936e-10,-0.0546561199821114,0.0171329703712725,9.113570633235735,0.009014357792222,0.0578161250497305,0.0170956818161391,0.0286037744341876,0.0011626350462683,,0.8947800522951386,1040.59135945638,-1.20585322880245,-0.0616337098227852,0.0201136042006221,15,0,12,298.15,298.15,353.15,5.131947062995413,5.131947062995413,0.2490356302134952,1.0,0.0485265391783169,0.0485265391783169,100.0,4.852653917831691,100.0,2060.7280406405525,5.131947062995413,298.15,20.52778825198165,298.15,103.94780281450548,298.15,103.92742446150363,298.15,65.2062230943277,beyond_reference_tail,298.15,electrical;thermal,65.2062230943277,298.15,electrical;thermal,conditional_liquid_phase_not_verified,in_domain,descriptor_distance=in_domain,6.702047650542456,0.8147208121827412,True,True,True,True,False,False,False,True,True,False,conductivity;viscosity;heat_capacity
UPR-0008,1,-1,retained,12,12,True,unseen_pair_recombination,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,N#C[S-],CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[S-],PYVOHVLEZJMINC-UHFFFAOYSA-N||ZMZDMBWJUHKJPS-UHFFFAOYSA-M,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,N#C[S-],PYVOHVLEZJMINC-UHFFFAOYSA-N,ZMZDMBWJUHKJPS-UHFFFAOYSA-M,22,13,0.1815799325704574,298.15,0.6531126499176025,298.15,-4.4599763743213,343.15,1672648.695168559,298.15,8.773111076827743e-08,353.15,11.3984650512551,353.15,0.0,298.15,28.38507080078125,0.3712074669698874,0.0076751441284493,2.3947631565493217,0.359552585076472,0.2257667208711306,-0.0096513286441356,-0.9251397935023344,0.8018992846241915,-4.269855670405447,-0.0093709210641303,-0.1170800547296696,0.0407114473781327,1705423.295555774,935.3502546879272,0.0316090553960196,0.0098173755582174,9.02477422006404e-08,-1.0766123705489852e-10,-0.0651556009477394,0.0209481933649529,11.085426850262992,0.0131403758584702,0.0696967335032375,0.0207479900479389,0.0,0.0,,,886.240712483724,-0.5246772392646394,-0.0315323170636618,0.0102209951352322,0,0,12,298.15,298.15,353.15,0.0550721649602979,0.0550721649602979,0.0162226825320789,1.0,0.2945713600286834,0.2945713600286834,100.0,29.457136002868346,100.0,339.47631565493214,0.0550721649602979,298.15,0.2202886598411916,298.15,1.1154770288958202,298.15,1.1145417906336708,298.15,1.2140248804338762,elevated_reference_tail,348.15,electrical;thermal,1.2140248804338762,348.15,electrical;thermal,conditional_liquid_phase_not_verified,in_domain,descriptor_distance=in_domain,7.881627654956544,0.8857868020304569,True,True,True,True,True,False,False,True,True,False,viscosity;heat_capacity
UPR-0009,1,-1,retained,12,12,True,unseen_pair_recombination,CCCC[P+](CCCC)(CCCC)CCCC,O=[N+]([O-])c1cn[n-]c1,CCCC[P+](CCCC)(CCCC)CCCC.O=[N+]([O-])c1cn[n-]c1,BJQWBACJIAKDTJ-UHFFFAOYSA-N||IDGLPDIIVPZHRB-UHFFFAOYSA-N,CCCC[P+](CCCC)(CCCC)CCCC,O=[N+]([O-])c1cn[n-]c1,BJQWBACJIAKDTJ-UHFFFAOYSA-N,IDGLPDIIVPZHRB-UHFFFAOYSA-N,9,9,0.043107196688652,298.15,0.3844471573829651,298.15,-4.522339748048926,303.15,2367699.52438865,298.15,5.437371356360596e-08,353.15,18.39123970869136,353.15,0.0733152709419536,323.15,42.96795654296875,0.1598912244662642,0.0055445132842222,7.353111005487627,0.6175321059917238,0.1297369257857402,-0.0054993710786729,-0.9167459437301329,0.8078269762076473,-4.363693270275228,0.005638099118163,0.0863673938590867,0.0257246474134517,2578857.504687137,6786.971340684019,0.1504581275846169,0.0467492660615961,5.870284374601608e-08,-2.0279813715541102e-10,-0.166758226826772,0.0613291060236053,17.097352261132333,0.0578644346544059,0.2001318611184216,0.0595742268864308,0.0301184152725946,0.0003518170855343,,0.7217578733413123,1027.1355590820312,-0.797313684850306,-0.0409301240112634,0.0134284237401911,9,0,12,298.15,298.15,353.15,0.2319798262973687,0.2319798262973687,0.0277716680821035,1.0,0.1197158758387197,0.1197158758387197,100.0,11.97158758387197,100.0,835.3111005487627,0.2319798262973687,298.15,0.927919305189475,298.15,4.699653806452888,298.15,4.668096644887918,298.15,2.94752227979931,elevated_reference_tail,298.15,electrical;thermal,2.94752227979931,298.15,electrical;thermal,conditional_liquid_phase_not_verified,in_domain,descriptor_distance=in_domain,4.939057109248134,0.649746192893401,True,True,True,True,False,False,True,False,True,False,conductivity;viscosity;thermal_diffusivity
UPR-0010,1,-1,retained,12,12,True,unseen_pair_recombination,C[n+]1ccn(CCO)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C[n+]1ccn(CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,ZGZLRWJZGFRHHQ-UHFFFAOYSA-N||SLSPYQCCSCAKIB-UHFFFAOYSA-N,C[n+]1ccn(CCO)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,ZGZLRWJZGFRHHQ-UHFFFAOYSA-N,SLSPYQCCSCAKIB-UHFFFAOYSA-N,9,6,0.2108712196350097,298.15,0.1648950278759002,298.15,-1.3958276570737485,298.15,1805811.1737345376,333.15,6.050446371511238e-08,353.15,16.527706198811035,353.15,0.2182166266296382,353.15,80.724609375,0.7677601600686709,0.0238616549676948,6.20628565743088,0.541419962070819,0.0600663016860683,-0.0023671581689919,-0.8950701152855101,0.7416790337937289,-1.0799626955227288,0.0086470709201873,0.3440107647453206,0.1458288927972516,1808267.6303469173,-125.3953688407135,-0.0038063088324324,0.0014742802478799,6.327475727865194e-08,-8.349585885804806e-11,-0.068003592126822,0.0234051583183463,15.812865736282994,0.0210648430878219,0.0729655088285232,0.0237139978050516,0.11335700695349,0.0037134623562008,9.040431011371023,0.57159076268694,1615.415059407552,-1.4792186817089157,-0.0487191565648521,0.0158116574389008,11,0,12,298.15,298.15,353.15,0.0474223083515554,0.0474223083515554,0.0065806867234932,1.0,0.1387677435418943,0.1387677435418943,100.0,13.876774354189436,100.0,720.6285657430881,0.0474223083515554,298.15,0.1896892334062216,298.15,0.9645516078041324,298.15,0.9631070583057992,298.15,0.6040606451554933,within_reference_envelope,298.15,none,0.6040606451554933,298.15,none,conditional_liquid_phase_not_verified,in_domain,descriptor_distance=in_domain,5.389410191770844,0.7055837563451777,True,True,True,True,True,False,False,False,True,False,viscosity;heat_capacity;thermal_diffusivity
